emulador wyd core,(english) emulator developed for the game with your destiny (wyd)  by team ewc(emulator wyd core)  software non-profit (free)  gnu license. contact marcelinho1112@hotmail.com  contributions are accepted. ewc project is open source.,database engines-servers
dotsesame,the dotsesame project is a c# port of the sesame project  which is originally written in java. it is an open source rdf database with support for rdf schema inferencing and querying. full documentation of sesame can be found at http://www.openrdf.org/,database engines-servers
ozone  - java oodbms,ozone is a fully featured  object-oriented database management system implemented in java and distributed under the lgpl open source license. the ozone project aims to evolve a database system that allows developers to build pure object-oriented systems.,database engines-servers
database integration system,objective of the proposed system is  introduce a reusable  extensible heterogeneous database integration tool. integrated query  import export amoung defferent databases. export data compressed by xmill,database engines-servers
kinterbasdb,kinterbasdb is a python db api 2.0 module for the relational databases firebird and interbase.  kinterbasdb also exposes most of the native client api of the database engine  including two-phase commit  server-side events  and an administrative api.,database engines-servers
ioda fulltext engine,ioda is a fulltext indexing software  storing words and meta data. handles logical operators   parenthesis and word distance values in queries. to use as supplement of an existing database or standalone. runs as single prog.  tcp server  cgi or library .,database engines-servers
pileworks,representation by relations vs data storage. pile unifies the contradicted qualities of tables/trees (databases) and complex networks  order and flexibility. dynamical data generation on call. fast. natively compressing similarities. search across scopes.,database engines-servers
libsql - sqlite, mysql, odbc for pascal,cross-platform&compiler object pascal library that interfaces sqlite  mysql and odbc  allowing quick and easy data access. wraps sqlite 2.8x & 3x; (embedded) mysql 3.2x  4.x & 5.0; odbc. compatibility: delphi  kylix and freepascal; win32  linux  osx,database engines-servers
oratoolkit - swiss army knife for oracle,oratoolkit is the swiss army knife for oracle. standards and well designed tools help dba's mastering oracle 10g / 11g throughout the whole lifecycle. otk runs on linux  zlinux  solaris  aix  hp-ux and other unix based systems.,database engines-servers
flat file database (ffdb) for php,advanced php database for those without mysql or similar dedicated databases. supports many data types and advanced features through a simple php object api. low-level implementation very efficient with indexes. example code and database manager supplied.,database engines-servers
mysql,mysql is a true multi-user  multi-threaded sql database server.,database engines-servers
sqlcommand,ejecutar comandos sql  y exportar el contenido de bases de datos a formato html para poder navergar por ellas. enfocado para uso academico  para aprender a usar y practicar con sql y poder navegar por la bases de datos para ver los resultados.,database engines-servers
dans dataperfect library,moved to https://github.com/dans-knaw/dans-dp-lib,database engines-servers
redblack balanced tree,redblack balance tree searching and sorting library,database engines-servers
sim-pkh,aplikasi untuk mengelola data peserta pkh,database engines-servers
tungsten clustering and replication,tungsten is a family of open source technologies for database clustering and replication. tungsten includes replication  management  sql routing  and proxying that improve database availability  protect data  and raise application throughput.,database engines-servers
iseries toolkit,the iseries toolkit. utilities that support dynamic sql  messaging  ifs file access  user spaces  user indexes  dynamic native file access  xml  and source generation. these rpgiv ile and java tools work on most recent releases of the iseries and as/400 p,database engines-servers
jdbc4olap,jdbc4olap is a ready-to-use jdbc 3.0 driver that provides access to olap databases. relying on a relational representation of multidimensional environments  it includes a sql-mdx converter and uses xmla to dialog with olap servers.,database engines-servers
haccess 97,cross platform  library for reading microsoft access  ( mdb / jet) databases  for data export and recovery.,database engines-servers
mutis full text search engine,mutis is a delphi port of the lucene search engine. provide a flexible api for index  catalog and search text-based information with great performance. excelent for implement custom search engines  researching  text retrieval  data mining and more.,database engines-servers
php text db api,development for the text db api (http://www.c-worker.ch/txtdbapi/),database engines-servers
winginx,local web server for php  node.js  mongodb  mysql developers,database engines-servers
group - ccs - codecharge studio,group-ccs development components  templates  tools  accessories  tutorial  modules  translations  documentation  codes  scripts  everything that can improve the work of who uses the powerful tool of development  ccs - codecharge studio.,database engines-servers
gladius db,the most efficient flatfile database engine written in pure php  it is compatible with a subset of intermediate sql92 and does not need any additional library! it perfectly understands sql (also mysql variant) and is also supported through adodb lite.,database engines-servers
high end transaction processing platform,pip on gt.m is a mature and proven complete foss stack for developing transaction processing database applications with superb scalability  transaction throughput & unique functionality for extreme levels of business continuity.,database engines-servers
devaki-nextobjects,nextobjects is an integrated development tool for entreprise applications. it use turbine torque for code generation. it is based on the merise method.,database engines-servers
based - relational database,based is the project of a simple database manager  it  has  a subset of sql commands.,database engines-servers
easy mac apache php mysql,emamp allows you to install apache php mysql on your mac without altering system files. it's modular design allows you to run different versions of php/mysql/apache without them interfering with each other. for support visit www.emamp.info,database engines-servers
longline vms data miner,four oracle pl/sql software packages designed to process and classify discontinued vessel monitoring systems (vms) data from longline fisheries. main output: determination of fishing operations' geographic boundaries and duration by vessel trip.,database engines-servers
sqlitedbms,sqlitedbms is a database management server for sqlite. it allows an sqlite3 process to be accessed via a tcp/ip network. it provides extended sql  ssl  basic authentication  query caching  webdav  access control  and replication. http://sqlitedbms.sf.net,database engines-servers
nndb's not a database,nndb is a c++ library that provides in-memory data storage and retrieval using syntax that is intended to feel natural for c++/stl  but which also might feel slightly like sql. columns types are fixed at compile-time and checked by the compiler.,database engines-servers
beldin's umbrella of tools (buot),this is a testbed for projects of personal interests  especially academic projects.,database engines-servers
crybit password,safe and simple,database engines-servers
getdata,the getdata library provides an api to interface with dirfile databases. the dirfile database format is designed to provide a fast  simple  scalable format for storing and reading binary  synchronously-sampled  time-ordered data.,database engines-servers
access to sql,convert access (97/2000) tables (structure and data) to sql language  in order it can be use by other sql db engines. it now suport borland's interbase and mysql.,database engines-servers
delphi direct oracle access components,delphi components for direct (without bde) access to oracle 7.3/8/8i server from delphi 4 5 6 7. full implementation of oracle blob and clob fields. possibility to execute stored procedures and parts of pl/sql code. fast and powerful tables in memory.,database engines-servers
fibre - the firebird replication engine,free replication tools for the firebird database,database engines-servers
lshkit,this library implements several locality sensitive hashing(lsh) based algorithms  including indexing data structure for high dimensional spaces and metric spaces  sketch constructions and set embedding algorithms.,database engines-servers
sirkku,sirkku is a web-based tool to design and publish a html questionnaire and collect the data provided by the respondents. sirkku can be used to collect registrations and feedback. the language of the program is finnish.,database engines-servers
dmoz rdf parser into mysql,a package which parses the latest freely available rdf files available at dmoz and inserts them into two mysql tables.  once these rdf's are inserted into mysql  you are able to integrate them into your site's search engine in any way you like.,database engines-servers
free rdbms toolbox,rdbms toolbox is a set of free rdbms and tools under gpl licenses. it provides rdbms packages like mysql  sapdb  interbase  firebird. but also all available free clients  front-ends and connections tools like odbc and api. plateform: windows & linux.,database engines-servers
jdoinstruments - java oodbms,"jdoinstruments" is programmed in java. it is an object-oriented database ( oodb / oodbms )that implements jdo1.0.1 specification. it is integrated with netbeans ide (via plugin module) allowing developers to build pure object-oriented systems.,database engines-servers
job scheduler for postgresql,pgjobs is a mechanism for scheduling and executing stored procedures under postgresql database server.,database engines-servers
myfsdb,storage engine for mysql,database engines-servers
paradox to mysql,generates mysql scripts from paradox,database engines-servers
xqengine - xml query engine,xqengine is a java component for searching collections of xml documents that uses an xquery front end. the engine has a straightforward api that allows it to be easily embedded in end user applications. requires some basic java programming skills.,database engines-servers
epqa,enterprise postgresql query log analyzer (epqa)  it parses huge postgres log files  and shows html report. this report will be very useful for doing database optimization  and in fine tuning the psql queries. it parses compressed files also.,database engines-servers
ldapd,ldapd is a pure java embeddable ldap v3 protocol daemon built on the avalon framework.  it has a staged event driven architecture (seda) with several hot pluggable components: backends  and replication modules.,database engines-servers
pg_bulkload,postgresql bulk data loader,database engines-servers
crnickl,crnickl (chronicle) is a java database for time series,database engines-servers
sql-characteristic-functions,many developers needlessly  loop through data in an effort to present raw  normalized  data into a more readable   tabular format  not realizing; that  "characteristic functions" can accomplish the same goal  elegantly  and more efficiently.,database engines-servers
advanced data provider,adp - advanced data provider - is a transparent factory for ado.net which loads providers dynamically. it is written in c# and works on .net  portable.net and mono on linux  windows and macosx.,database engines-servers
monami - your friendly monitoring daemon,monami: your friendly monitoring daemon. the monami project is to build a simple monitoring daemon that supports multiple plugins. the core daemon mediates the flow of information whilst plugins provides rich functionality.,database engines-servers
pinewood derby race track 2,pinewood derby race management,database engines-servers
postgresql tools for macos x,a collection of gui tools and installations for the day to day use and administration of postgresql servers both on and from a mac os x environment.,database engines-servers
sqlite 3.9.2 binary build win32,compiled sqlite binary build for windows,database engines-servers
xmldb,xmldb provides an easy and efficient way to persist  manipulate and translate xml documents using libxml2  libxslt and pgsql.,database engines-servers
cubrid cluster,see http://www.cubrid.org/cluster. cubrid cluster is an open source clustered dbms for high scalability including global schema  distributed partition and load balancing features. it is a spin-off project from cubrid project and supported by nhn.,database engines-servers
cheetah database system,small  fast  dbase/foxpro compatible database library (cheetah4.dll),database engines-servers
chemaztech,chemaztech is a web chemistry software (for linux server) connected to a mysql database (l.a.m.p. software) which is storing molecules. manage your chemical database  with product's properties. draw  edit molecules and record it !,database engines-servers
control bioacceso,bioacceso es un sistema para el control de asistencias de los empleados  tomando la huella dactilar del personal para su registro e identificación. es una aplicacion de escritorio desarrollada con el lenguaje java  utlizando mysql server como rdbms.,database engines-servers
dataxi,dataxi is a database access system that uses a single form to query  view and modify data spread to one or more tables in a true relational manner.,database engines-servers
java / d3,the first section is a collection of d3 programs that make up a socket server. the second section is devoted to client programs that can call this server. there are currently working clients for java and php,database engines-servers
newsql,this project tries to define a new grammar to be used for database access. it should be easier to learn  understand and use than sql  be more consistent  and contain significantly less rules. it does not try to be an extension or subset of sql.,database engines-servers
practical 4 php,practical php utilities i've been using that people might enjoy. i have much more and as i clean them up they will appear here and exampled at http://the.promisedlan.com/,database engines-servers
quality management  software package,quality assurance & control database client server system. postgresql server  c# clients  web php interface. all strategies are iso 9001: 2000 compliant.solve almost all traceability requierements.,database engines-servers
rdbms4c in memory database,embedded  in memory database for c developers,database engines-servers
sql embedded manager,sql embedded manager  is a light-weight implementation of the ssms.,database engines-servers
tinysql,tinysql is a sql engine written in java. it uses dbase format files compatible with ms excel. tinysql comes with a command line interpreter which you can use to create  drop  or update tables. a gui for tinysql can be found at www.sqlmagic.com,database engines-servers
monetdb,the monetdb project has moved to http://www.monetdb.org/.,database engines-servers
sedna native xml database,sedna is a native full-featured xml database management system.,database engines-servers
dotlucene a search engine library,dotlucene/lucene.net is the .net implementation of the lucene full-text search engine library. lucene.net is now under asf. it's new home is located here: http://incubator.apache.org/projects/lucene.net.html.,database engines-servers
lightspoke dbx: dbxml server,lightspoke dbx is a fast xml database web service layer over berkeley db xml. dbx offers xpath queries  native xml document management and web based administration of containers  documents and indexes.  xslt  security  full text indexing  xupdate planned,database engines-servers
orient technologies,orient is 100% pure odbms. it works with classes and objects instead of tables and records. orient supports c++ language using odmg 3.0 interface and java using jdo 1.0. it's available as just edition  a small library  or as enterprise edition with dis,database engines-servers
teknologjia informatike (it) ne shqip,ky eshte nje projekt i hapur/falas per publikun shqip-foles i cili permban nje seri video-kursesh  udhezime  dhe shembuj kodi per gjuhe (web) si: xhtml  css  js  php  as3 etj. si dhe per desktop: c++  java  adobe air etj. + programe/praktika te ndryshme.,database engines-servers
zeus:db,zeus:db is a all-in-one server solution. zeus:db is a fast and light weight xml database server with sql support  a time server  a http server with integrated intranet support and an email server. this is a complete solution like the lotus domino server.,database engines-servers
cantharella,pharmacochemical database of natural substances,database engines-servers
dmoz to mysql using php,this is a php script that is used to parse the dmoz rdf data dump files automatically. it features downloading of the files  extracting  cleaning  parsing and inserting the data into a mysql database. this script is pretty fast!,database engines-servers
daffodil db- one$db, a java rdbms,one$db is open source version of daffodil db  a commercial java database. it is standards based  platform independent rdbms that can be embedded into any application with minimal administration. one$db is available in both embedded and network editions.,database engines-servers
data dictionary generator,easy to use tool to generate data dictionary  compare database  do spell check and get row counts on all tables. this is very useful in database migration and environment comparison. written for oracle database. thank you for visiting.,database engines-servers
firealarm - monitoring for firebird,a server performance and health monitoring tool for firebird. detects critical situations like long running transactions  high attachment or statement load.,database engines-servers
goods,generic object oriented database system distributed thick-client oodbms using aspect-oriented approach to build transparent interface to database from oo programming languages (c++  java  c#),database engines-servers
jedi obiwan object persistence framework,the obiwan project's main objective is to provide an object oriented specification and api for access to persistent data using borland delphi and related environments/languages.,database engines-servers
jedox,self service business intelligence  analytics & performance management,database engines-servers
micro xquery engine,mxquery is a low-footprint implementation of xquery 1.0  xquery update 1.0  xquery fulltext 1.0 and xquery scripting 1.0 as well as a subset of xquery 1.1 (windowing  try/catch). it provides extensions to do data stream processing/cep and soap/rest,database engines-servers
q&a database system,question and answer database system  originally used to track online trivia game. easily modifiable perl script  useful perhaps for lightweight knowledgebase system.,database engines-servers
ritmark fs,ritmark fs engine is filesystem engine for mysql server. using ritmark fs engine you can work with your files using sql queries.,database engines-servers
td-webserveur,td-webserveur is an installer of apache 2  php 5  miniperl  mysql 5  phpmyadmin and sqlitemanager on your windows system. you can easily manage your server or create website with a very simple tray icon. you can also extend features of it with extras add,database engines-servers
torch,torch is a web enabled electronic health record (ehr) application. torch is usable in single practitioner offices and scalable up to multi-site practices.,database engines-servers
xorm,xorm is an extensible object-relational mapping layer for java applications.  it provides interface-based persistence to rdbmss using the java data objects (jdo) api while allowing developers to focus on the object model  not the physical layer.,database engines-servers
xtreme jade,,database engines-servers
postgresql-mingw-w64,documentation and releases about building postrgresql using mingw-w64,database engines-servers
sqlstress,this is a stress tool for oracle database  which can set the sql/function/procedure you want to be executed  and set the stress threads number and frequency. it will finally report the stress test result.,database engines-servers
bsbm tools,the bsbm (berlin sparql benchmark) suite for benchmarking rdf stores or rdb-2-rdf wrappers over the sparql protocol. pure rdbms benchmarking via sql is also possible. visit http://www4.wiwiss.fu-berlin.de/bizer/berlinsparqlbenchmark for more details.,database engines-servers
cubulus olap,olap aggregation engine with mdx support  web interface (slice & dice) and relational database backend. see "documentation" for more. presentation: http://cubulus.sourceforge.net/. see online demo courtesy of webfaction  http://alxtoth.webfactional.com,database engines-servers
darkfall emulator,develop an emulated darkfall online server.,database engines-servers
dbupdater,a customizable tool for version-aware deployment/upgrade of database schemas. it can be used with any dbms.,database engines-servers
free-vote,a complete system for web based elections & consults. support for multiple  concurrent  fully programable elections  separate lists of voters  web based user/lists/vote admin  email feedback  etc,database engines-servers
genex gene expression database,genex is an gene expression database system with an integrated toolset that enables researchers to store  analyze  and communicate their data.,database engines-servers
jnsecurity (jnsec_php),this is a generic security implementation of users/roles/functionality/permissions through a database back-end  stored procedures and client maintenance tools.,database engines-servers
log4tsql,log4tsql is a a simple framework of tables and routines that can be added to any database on sql server 2005 (or greater) that supports simple event logging and exception handling.,database engines-servers
mica php datasystem,an open source project aiming to provide web developers using php (v5 of higher) with a simple but powerful class based php developed database system. includes various in-house developed open source tools to manage & link databases locally.,database engines-servers
nlucene ? a .net search engine,nlucene is the .net implementation of the lucene high-performance  full-featured text search engine written in java. see http://jakarta.apache.org/lucene for more info on lucene.,database engines-servers
pydblite,pydblite is a pure-python  fast  in-memory database with a pythonic syntax (no sql),database engines-servers
spp smk web,,database engines-servers
tsw [the saint wamp],easy  modular and flexible wamp bundling apache2/ssl  mysql4  php4  perl5.8/asp  python2.3  tomcat5  firebirddb  filezilla  mail/news-server  phpmyadmin  awstats  wordpress  etc. it also includes a web-gui to control/manipulate all bundled services.,database engines-servers
tdbengine sql server,tdbsql is a complete implementation of an easy sql server for the tdbengine rdbms. it is a client-server-solution which can be accessed via tcp. its aim is to access tdbengine-dbs from other programming languages than easy (perl  php  etc.) over the net.,database engines-servers
ejdb,ejdb - embedded json database engine,database engines-servers
postal code finder,bangladeshi postal code with district  thana post office and post code,database engines-servers
spock proxy,spock proxy supports range-based horizontal paritioning of a large mysql database. the proxy intercepts sql queries from the client  sends queries to the correct databases based on the partitioning  and returns aggregated results to the caller.,database engines-servers
jmesql - rdbms for j2me,jmesql is a rdbms developed for j2me and it can be used in any  platform that has j2me/mobile technologies running support.,database engines-servers
atomatrix,atomatrix is a multithreaded execution system of atomic matrices with a dynamic compiler and a network eviron.  it is the next generation object-orientated environment.  xml  mud-oo cli  gnucdna support  windows and many subprojects are built-in.,database engines-servers
amberfish,amberfish is general purpose text retrieval software.  it supports nested queries of semi-structured text in xml format and traditional unstructured searching.,database engines-servers
automated server monitor,automated server monitor (asm) has been designed to monitor 1..n servers for service availability.  this includes checking any tcp/udp service  many popular databases including firebird  mysql and sql server.  asm has been written using delphi and c#.,database engines-servers
bmdbfcdx rdd (bitmap filter),rdd bmdbfcdx compatible with dbfcdx of harbour and xharbour  with bitmap filters and other extensions.,database engines-servers
bsd appliances,bsd appliances that are pre-configured in virtual machines so that users who are not bsd savvy can download an use them.  an example would be a web server running apache  ssl  php  ruby  perl  sql.  all you have to do is download the virtual machine.,database engines-servers
basicsql,basicsql is an open source visual basic.net database that employs standard sql syntax and interface.  it is a small & embedded database engine written in visual basic.,database engines-servers
betting manager,this software is used to keep encrypted records of "accounts" for betting with fake money in any type of game (eg cards) it has a compound interest feature  where account holders' balance is compounded daily at 1%. it manages bets made during games.,database engines-servers
blackleopardengine,blackleopardengine is a portable  dynamic  plug-in based  php5 web application framework built for developing flexible and maintainable programs.,database engines-servers
castor framework,this project contains an component to building jdo applications with castor (http://castor.exolab.org/). it's allow easy using of mappings with building oql queries.,database engines-servers
cliquesquare,distributed rdf processing over hadoop,database engines-servers
dbd::interbase,dbd::interbase is a perl dbi driver for firebird and interbase?,database engines-servers
dbprism servlet engine,dbprism is a framework to generate dynamic xml from a database  it provides an high performance dbgenerator for cocoon2. also is a j2ee replacement for oracle mod_plsql. this project also includes a restlet-oracle connector exam. and lucene domain in,database engines-servers
directorystorage,directorystorage - a zodb storage that stores objects in many files  one file per revision of each object. designed to be robust  manageable  fault tolerant  and scalable.,database engines-servers
dosqlweb - put data in your existing web,first feature is like a metaspeach  who you could place an every place of your actually existing html-page. its useful for developpers and people who are advanced with creating sql-selects. you dont need to now how to programm in php  but you could ...,database engines-servers
ehr,ehr in severodonetsk.,database engines-servers
flightfeather social networking platform,flightfeather's goal is "social networking for everyone". this means that anyone should have a chance to run a popular social networking site -- on minimal hardware  and without wasting bandwidth.,database engines-servers
gui multi xampp,gui pour multi versions xampp (serveur local lampp),database engines-servers
javascript sql (jssql),a database engine entirely in javascript (ajax),database engines-servers
jigs persistent objects (jpo),jpo (jigs persistent objects) is the persistence layer for 'jigs for java' web applications  extracted here for use outside of 'jigs'. jpo supports domain-driven design while embracing the use of sql snippets for object-based queries.,database engines-servers
leap rdbms,leap is an rdbms (relational database management system) implementing the relational algebra - a core part of relational database theory. it is primarily used as an educational tool  but has found some novel uses and applications.,database engines-servers
matlab audio database toolbox,matlab audio database toolbox enables easy access and filtering of audio databases such as timit and yoho by their metadata. the database toolbox comes to replace the manual filtering and custom coding usually required for accessing such databases.,database engines-servers
native extended xml database,nexd is a native xml-database. it uses a relational database as mass storage and is implemented in java. nexd provides a flexible component architectur  a soap interface and a new concept for virtual documents that reuse existing xml fragments.,database engines-servers
neodatis knowledger,neodatis knowledger is a database that stores knowledge. it supports the human way to acquire knowledge in that it enables dynamic and incremental data model modification and data acquisition.,database engines-servers
oaql server,oriented architecture query language server,database engines-servers
openbasemovil,basemovil is a framework for fast development of j2me applications: a powerful j2me database engine  a scripting engine and an ui toolkit which is fully integrated with both and allows xml view definition. the framework handles device differences/bugs.,database engines-servers
oracle password repository,opr (oracle password repository) is a unix based secure tool for storage & retrieval of oracle database passwords. by replacing hardcoded passwords in scripts with a call to opr  it helps keeping your oracle enviroment secure and easier to maintain.,database engines-servers
persisted object tree,persitancy api simaler to prevailer but with more transparancy and less intrusiv to how you can disign your data structure. it uses a bytecode enhancer to add needed code to have your object presited betwhen sessions.,database engines-servers
python data integration (pydi),a lightweight  browsing-based  100% python  federated data integration framework. users may create custom schemas for disparate sources  query and expand results across sources to find related data; for use in fields such as bioinformatics and datamining,database engines-servers
rete-db,rete-db is a customizable  multi-user web database frontend; suitable for *address databases  *bug management  *todo lists  *file server. rete-db is built for the internet; designed for speed  scalability and security. (group concept for access rights),database engines-servers
ryzcom,analyze the game of ryzom to enhance player efficiency and enjoyment.,database engines-servers
sequoia database clustering,sequoia is a database clustering middleware offering load balancing and transparent failover. databases are replicated over multiple nodes and sequoia balances the queries between them. sequoia supports online maintenance and recovery operations.,database engines-servers
super-light ioc orm pipeline codegen,idyuts is \"i dare you to use this shell\"; a pre-hibernate approach to replacing an orm written with jython functors into a pure-java language command pattern. the \"pipeline codegen artifacts\" are simple ioc templates  and trivial to adapt,database engines-servers
xml-dbms,java and perl middleware for transferring data between xml documents and relational databases.,database engines-servers
xcerpt,xcerpt is a query and transformation language for xml and semistructured data. instead of the navigational approach of xpath-based languages like xslt or xquery  xcerpt uses patterns for querying and is based on concepts of logic programming like unifica,database engines-servers
zenark's xml for sql,define your database structure and relations once using the zsqlml (zenark's sql markup language) xml dtd  and then generate mulitple vendor-specific sql scripts  thereby solving the issue of sql script variances across multiple platforms.,database engines-servers
hxp,healthcare xchange protocol for interoperative communications. data exchange/transfer  platform independent xml-rpc  hl7  soap  edifact  simple easy  authenticated  secure  transparent  no geo-restrictions  open sourced  peer reviewed  collab development,database engines-servers
jintersect,jintersect is an olap like java algorithm that takes a jdbc resultset as input and returns a data structure with all possible intersections  combinations and permutations of the data  pre-summarized at multiple levels for quick access.,database engines-servers
kai,kai is a distributed key-value datastore,database engines-servers
mifluz,moved to http://savannah.gnu.org/projects/mifluz/,database engines-servers
myinfotool,myinfotool is a php driven  file based database and database management system. you do not need any sql server like mysql. myinfotool is a god choice for small sites without sql support. examples for use: news  guestbooks  faq...,database engines-servers
nasca-db a native xml database server,the nasca-db is an xml database server (working on document level). documents (xml and nonxml) are stored in berkelydbxml and can be queried by xpath (later xquery) and modified by xupdate. transactions  replication  locking and logging are full suported,database engines-servers
nosql-mongodb2013,10gen education / mongodb university courses of 2013,database engines-servers
redeyes,combined coded remote-administrative service with ssl secure port scan  anonymous routing and third-party plugin inbuilt for quick and automatic "scan and install" process. easy to use and will work under firewalls and up to 1024 bit strong cipher,database engines-servers
txtsql,framework that uses a subset of sql and provides php developers an alternative solution to tables and atabases  particularly those who do not have a database service (like mysql  sqlite  mssql  oracle...). comes packaged with an txtsqladmin.,database engines-servers
prevayler,ridiculously simple  prevayler provides transparent acid persistence and replication for plain old java objects. it is literally several thousand times faster than using a relational database through jdbc.,database engines-servers
fmdotnet,fmdotnet is a .net class to exchange data through filemaker server's web publishing engine. fmdotnet is written in c# using .net 2.0. fmdotnet can be used in desktkop applications or on the web in asp.net pages with any .net language (c#  vb.net ...,database engines-servers
global sensor networks (gsn),gsn is a middleware (extendible software infrastructure) for rapid deployment and integration of heterogeneous wireless sensor networks. it is tested with mica2  mica2dot  tinynodes  wisenode  wired & wireless cameras  several rfid readers ...,database engines-servers
cde4php - cross database engine for php,uniform database abstraction for php development,database engines-servers
602sql open server,602sql open server is a relational database management system for ms windows and linux based on ansi sql. the system provides odbc  php and sdbc (for openoffice integration) connectivity  along with a graphical development environment and sql debugger.,database engines-servers
a&m cpsc 315-500 team 4 project 1,this project is for cpsc 315 programming studio  team project 4. members are julio montero christopher bennett john laky,database engines-servers
arsdoc,arsdoc is an arsperl script for documenting a remedy ars server as a set of interlinked web pages.,database engines-servers
avl file,a library for file based avl tree implementation.,database engines-servers
adaptive database installation toolkit,shell script based installation utilities to facilitate the building  packaging and installation of custom database applications  specifically database objects such as tables  stored procedures  data etc.,database engines-servers
aisql - sql4dos,aisql is a free sql implementation under dos written in powerbasic. it is a continued development of the autoinstaller project.,database engines-servers
ashpool - xml database,ashpool is a lightweight xml database written in java. it is designed to query table like xml documents and has a built in jdbc driver. (saxon inside),database engines-servers
aztec database civilization,aztec is a command based database application that has similar functionality and uses as sql. aztec operates around the "core-civilization" enabling interfacing with other applications along with highly customized client and ide applications.,database engines-servers
billing generator,this is a simple wizard billing generator . this program help you to create bills for your shop   is easy to integrate in every program or other staff ...,database engines-servers
biodataserver,the biodataserver is a database integration system. it implements a mediator-wrapper architecture and offers a sql interface. the data integration is based on user defined intergrated schema and adapter that wrap any kind of data source.,database engines-servers
codo,a unique persistence layer for java.  codo (cursor oriented data objects) maps generated entity interfaces (suitable for dtos) to a relational database via rendered sql  reflection and jdbc cursors where possible - avoiding associations.,database engines-servers
color,color balance database treatment among the network by using the full power of ?sleeping? machines. this project is called color (community of large open resources ) in reference of the plural world where we are all living,database engines-servers
cayenne,cayenne is an object-relational mapping framework written in java. this cayenne project at sourceforge is dedicated to hosting a legacy 1.2 release. for up to date releases please visit the new home at apache. http://cayenne.apache.org,database engines-servers
celldb,persistence framework for j2me; dao layer for midp. it enables the developer to query value/data objects in a recordstore. contains methods like dao.save(vo)  dao.update(vo)  dao.delete(vo) and dao.findcontaining(class vo  string where).,database engines-servers
chemical search in sql,fast search using a standard sql on oracle or postgresql database. the package includes the database creator  loader and web application. it supports smiles and smarts substructure searches  similarity search  stereochemistry.,database engines-servers
cigol,cigol (logic  spelled backwards) is a deductive logic solver. it can be embedded inside a parent program or used from the command line. it has absolutely no relationship to tom mitchell's book on machine learning.,database engines-servers
crystaldb tool,a microsoft windows based database tool,database engines-servers
db guardian,db guardian is a java-based database diagnostic performance tool for oracle 10g. this tool helps the database administrator (dba) to monitor and detect problems related to performance in your environments.,database engines-servers
dbsure,standby for oracle database,database engines-servers
dtx - database toolbox for mfc 1.8 free,a database framework for mfc programmer. very easy to use. read/write blob  dbedit  dbmasked edit  dbnavigator  dbrichedit  dbgrid  dbdateedit ... etc. not designed only ms access databases(use both dao and ado). future planned interface for other databas,database engines-servers
databaseone,databaseone is a proyect for the generation of a small and "not that robust" database engine in c++ oriented to small and medium applications like games  and small and medium companies. the final product should be a static library os independent.,database engines-servers
datastoragesystem,a software to store  (put) meteorological data from complex free form text format to databases and and get stored (and already loaded) data from databases using opendap protocol. written using java6  xsd  and c++. it support opendap clients thanks to,database engines-servers
dataman,dataman is a fully multi-threaded database server and client api libraries in c  c++  java  and a php module has now been added as well.  this is a 'direct access' database  not a relational one.  it emulates the verbs of the editor language.,database engines-servers
dbentry.net,dbentry.net is a database access compnents for .net. it's using the common and friendly method to access relational databases with sqlsentence  sql builder or o/r mapper.,database engines-servers
dbtamer,java based tool for migrating database schemas and data between different databases and different structures.,database engines-servers
disk dom,this is an implementation of the java dom specification that keeps all its "parsed-node" data in disk files instead of ram. this means you can create really big dom trees an not use all your ram.,database engines-servers
distributed database system,design & implementation of a distributed database system with: data replication  robustness  increase of performance and robustness as a result of distribution  independent view of local resources (locally stored data). for now only a subset of sql.,database engines-servers
docprovider and helper add-in,a new ole db provider based on the osp simple provider to support database and source code projects documentation. now we add a new helper vb6 add-in with some interesting functions.,database engines-servers
domsql,document object model structured query language! example: 'select {//title[1]=>innercode} from {http://example.com}';,database engines-servers
dragnet,dragnet is designed to assist with the management of annotated draft and complete genome sequence data. dragnet also provides a web interface for blast and batch blast search capabilities. each search page has instructions for the use of the page.,database engines-servers
dynamic world engine,the twilight minds dynamic world engine is the workhorse for a new way of dealing with plot and ai in mmorpgs and other crpgs.,database engines-servers
emx,emx is an embedded post-relational mumps database for .net applications. emx idea is very simple: have a simple yet powerful embedded database for .net.,database engines-servers
easy db connection,easy db connection makes the mysql  sql server  ms access and postgresql connection to your java project. in just one line code you can get connected to your database. it includes the mysql  sql server and postgresql driver connections. you have just to,database engines-servers
edelweiss server,an edelweiss server is a com object that allows developers works with .dbf files  oracle databases and convert .dbf to oracle tables. the edelweiss server object provides a way to access (read/write) or communicate to a set of data sources.,database engines-servers
eleven,eleven is a programming language for creating robust  scalable web applications. it offers a 20x programmer productivity increase over asp  jsp  etc. by automating state management and ui layout. the compiler generates ready-to-run php or mod_perl code.,database engines-servers
emacs mode for editing pmwiki wiki-pages,pmwiki-mode is a mode for emacs that allows you to browse a pmwiki wiki from within emacs  but it's primary purpose is to let you edit wiki pages from within emacs.,database engines-servers
escape-k,escape-k is an open-source it management platform. it is designed to be used by it services and provides a complete set of features for both technical and user services management. using a single user interface  escape-k lets you manage your whole it inf,database engines-servers
