locus (log centralization utilities),suite of tools and apis to manage centralized logs: collectors to get remote logs  tools to navigate through stored logs  tools for datamining over stored logs.,security & utilities
log parser,with the log parser one can scan logs  whitelist out legitimate  non-corrupt entries (usually file paths)  and apply a standard format to a log generated by any antivirus or malware-removal program. this makes for easier reading of the meat in any log.,security & utilities
log2googleearth (log 2 google earth),visualize application and firewall logs with google earth. a web based php parser feeds google earth with near realtime data.,security & utilities
logreactor,this is a program that watches your system log files  looking for hack attempts.  it instanty reacts to potential security breaches by (for instance) adding firewall rules to cut off the attacker.,security & utilities
logical security suite,logical security is a suite of programs that enhance one's security. currently  the following functions have been implemented: hashing encryption memory dumping secure file deletion.,security & utilities
logistic map cipher,an encryption standard based on the chaotic properties of the logistic map function. with a pseudo-random byte generator  this cipher offers encryption with great statistical improbability.,security & utilities
low battery notifier,be notified of low/critical battery levels.,security & utilities
lucrative,blinded digital cash mint  walletware  tools  and open protocols.,security & utilities
lychee linux,linux for business,security & utilities
m3d5 password manager,just another password manager.,security & utilities
manga ks8695 gnu/linux 2.6.x,development area for gnu/linux 2.6.x for the ks8695 arm soc. covers kernel patches  drivers for serial  ethernet  pci  gpio  watchdog subsystems  and drivers for optional pci based devices such as usb  wifi  wimax  ipsec  ssl  and rsa devices.,security & utilities
mapdav,designed to use what is known about users via the /etc/passwd file on unix/linux systems to generate a dynamic dictionary or csv file of more accurate guesses as to what their possible password may be  to look for bad password protection practices.,security & utilities
mbmlog,log collector for fortigate units (v4 mr3),security & utilities
md5 encryptor,md5 encryptor,security & utilities
md5guard,md5guard is the client-server application used for remote monitoring  of files consistency via a network. it uses md5 hash for consistency  check. the code is written in ansi c. it is very strict  accurate  well  structured and documented.,security & utilities
md5revolution,the md5revolution is a small tool to calculate the md5 checksum of entered strings. more features and additionally information about the tool  can be found under: http://md5r.x303.cc/,security & utilities
metal - shim library memory encryption,the memory encryption and transparent aegis library (metal) functions as a shim library  allowing applications to transparently hide memory from rogue applications. it can be used with legacy applications without code modification.,security & utilities
mhr1,,security & utilities
mikey4j,java implementation of mikey (multimedia internet keying  rfc 3830).,security & utilities
mini,mini is a secure service discovery protocol for the m2mi ad-hoc networking library and written in java (and soon  python).,security & utilities
mlcryptolib,cryptolib is a crypto library  for palmos based on openssl  which implements blowfish algorithm  and is intended to support any other crypting algorithm in the future.,security & utilities
mops eclipse plug-in,an eclipse plug-in for mops  a tool for modelchecking programs for security,security & utilities
mops:modelchecking programs for security,the modelchecking programs for security(mops) project produces software you can  use to find security bugs in your c programs. examples include time to check to time of use bugs  abuses of setuid  and more.,security & utilities
mrtg (magical rainbow table generator),mrtg is an open source program for generating rainbow tables.,security & utilities
mrtzc php captcha,with this script  you'll be full control over your captcha generate. you can add multiple options and effects to captcha image. and will generate non-passing captcha images.,security & utilities
msn shadow,msn shadow is a sniffer and spoofer tool for msn protocol. it can decode msn chat messages and video. furthermore it can spoof messages and save the messages in html format and recording the sniffed video.,security & utilities
mssql independent security framework,mssql substructure.  provides a modular set of user  group  and object level permissions that function independent of the inherent mssql security.  desigened to drop into any database aplication.,security & utilities
msv system utilities,msv system utilities is changed to manage it! see it here https://sourceforge.net/projects/manage-it/,security & utilities
muntl,multiprecision unsigned number template library (muntl). the program is intended for the organization of calculations with the big precision for unsigned numbers. program is very fast because do not use any heap call (new  malloc etc.),security & utilities
musash,musash provides a utility to digest text  file and a byte char. it also able to compare two files  compare file  text and char to a hash. it also allows user to search for a string that evaluates to a hash given. supported algo: md5  sha1 and sha2 family,security & utilities
mv2,there are a lot of tools and plugins to fix security issues of the dignified mail system. the goal of this project is to redefine a system that takes the problems of our time into account.  be sure to visit this project on github: https://github.com/mv2project/mv2,security & utilities
maar,maar (command-line software) locks / unlocks files and folders. to crypt password is used mysecret program originally written by david ireland  copyright (c) 2002-7 by d.i. management services pty limited <www.di-mgt.com.au>  and is used with permission.,security & utilities
mailscanner,mailscanner is an email virus scanner  vulnerability protector and spam tagger. it is written in perl for any unix/linux system. it supports the postfix  sendmail  exim and zmailer mtas  and any combination of 17 different virus scanners.,security & utilities
mailchecker,mailchecker will (in time) check mail for 'safe' content. 'unsafe' content (e.g. attachments that may contain viruses) will be stopped or converted to 'safe' formats.,security & utilities
make empty file,simple read-only protection tool for removable devices. make empty file on selected disk with required size. most common usage - place executable file on usb-flash drive and run it for space filling. when free space will need  delete empty file.,security & utilities
malakh,free intrusion detection and network management system.,security & utilities
malware analysis network in taiwan,man in taiwan  mit,security & utilities
manual channel authentication protocol,this application authenticates data from network by creating a short password from all transferred bytes which can be manually compared. based on a paper by moni naor  gil segev and adam smith. see www.wisdom.weizmann.ac.il/~gils/papers/tightbounds.pdf,security & utilities
marcella,software de controle debraço robotico em linux,security & utilities
mardot, analyse the logs of iptables,mardot is a script for analize the logs of iptables and calculate statistics about the package that the system reject. this statistics are use for make graphics  that the users can see whit a web browser. in the future whit the web browser you can use a,security & utilities
maroniecoder,encrypt a text through a list of encryption methods,security & utilities
massivelock,a program used to lock your computer.,security & utilities
matrix server,additional authorization service.,security & utilities
mav.crypt,the mav.crypt tool will be upgraded to many different encryption methods. at the moment  the only method is rot13  but we are developing some other technics and a new algorithm. more infos shortly at the project web page.,security & utilities
maymuncuk password safe,maymuncuk  ensures to save your passwords.it contains four different functions to save your different type passwords.they're membership e-mail ftp and other types. maymuncuk  has multiuser support.,security & utilities
md5 project,md5 project es un programa que encripta una cadena de caracteres y la mete en una base de datos  para posteriormente desencriptar el hash creado. para ver el programa en funcionamiento: http://md5-project.razican.com/ está traducido a tres idioma,security & utilities
mechanical id - password generator,password generator. the user can choice the characters  write the results in text file  make pronunceable passwords  choice the number of digits and codes. visual version made in java and non-visual version in c. great performance.,security & utilities
memoringer,gestore di passwords open source. sorgenti disponibili in visual basic 6. applicazione pienamente funzionante. nota: le password memorizzate vengono cifrate tramite semplice algoritmo proprietario. esperti sicurezza cercasi per collaborazione e scamb,security & utilities
metfs,metfs is a filesystem in userspace that is fuse based  encrypted  dynamic sized (increase when new data added  decrease when data removed)  single file when it's unmounted and very fast. metfs 's proved to be running on linux and freebsd.,security & utilities
metacoretex,metacoretex security scanner is an extreemely modular plugin based security scanner written entirely in java to allow the use of jdbc type iv drivers when scanning databases.  initially  most plugins will likely be for dbs.,security & utilities
metadata tools for openoffice.org,a macro for viewing and removing metadata and hidden data from openoffice.org writer documents.,security & utilities
midicc,generador de diccionarios de ataque multi-plataforma y parametrizable,security & utilities
microcrypt,a small library for cryptography (e.g. for the microedition of java) that supports aes (256 bit only)  sha-512 and cbc. the library is available in java and javascript.,security & utilities
milk - secure and smooth,milk is a security source code assessment tool using orizon as api. milk scans java and .net source file in order to perform a security code review trying to point out safe coding best practices misuse.,security & utilities
milocrypt,visual basic 2010 express text encryption software.,security & utilities
minarke,minarke is not a real kriegsmarine enigma but it will allow you to communicate with one. command line enigma machine emulator. full m4 compatability  can be used to decode wwii u-boat messages  or send your own.,security & utilities
ministeggui,simple gui for steghide.  enables browsing for files.  not as cool as steggui  but provided in a compiled format. suggestions?,security & utilities
misterio: the online enigma,misterio is a online implementation of the enigma machine  a cryptographic device used in ww ii  written in php,security & utilities
mof-s - mobilefolder security,mobilefolder security short mof-s was designed to encrypt  hide and secure files on usb media and/or windows home pc... mof-s in action on youtube http://www.youtube.com/watch?v=gxbsfv0jbj4 also check http://mof-s.de.vu,security & utilities
mojt login system,mojt login system is simple  but yet powerful login system. the program consist of a login  registration and members page. it has also the administration panel which is easy to access and even more easier to use!,security & utilities
mobile randomness extractors,this project tries to supply some randomness extractors' implementations written in javame for further use in cryptographic mobile applications.,security & utilities
mobloquer,a graphical front end for moblock  the peerguardian linux alternative developed in c++ and qt4.,security & utilities
mocrypt,a console based encryption engine using private key files,security & utilities
modular access control system,a modular  flexible and extensible identity and access management system for integrated login  access and profile management across disparate security domains.  supports apache  pam  webcrossing  xmlrpc and soap from c  perl  and java with more to come.,security & utilities
monkey juice,code name 'monkey juice' is an attempt to create versatile  modular remote security scanner for the win32 platform. written in c#  'monkey juice' will incorporate an xml plugin database of c# libraries that will be loaded at scan time.,security & utilities
monkey-spider,the monkey-spider is a crawler based low-interaction honeyclient project. it is not only restricted to this use but it is developed as such. the monkey-spider crawles web sites to expose their threats to web clients.,security & utilities
monopcsc,mono-pcsc - a .net mono wrapper for pcsc smartcard services. the library includes specific classes to communicate with global platform javacard and mifare contactless smartcard but will support any iso7816 smartcard. includes simple smartcard cli appl.,security & utilities
moria,moria is a central http-based authentication service to be used by web services. moria support both authentication and transfer of user attributes.,security & utilities
mortemale: the cracking society,our idea is to deploy a society of computational agents that collaborate in order to achieve the shared goal of decrypting a chunk of ciphertext or recovering a password from an hash by means of a dictionary-based attack.,security & utilities
moses,moses is a remote administration tool for the win32 platform.  no client is needed. the server connects to an irc server  in which commands are given via private messages.  there is basic password authentication  but it needs to be worked on.  download t,security & utilities
motionview,motionview consist of a set of utilities for motion (http://motion.sf.net). xmotion is a graphical interface which supports viewing the pictures captured (via ftp or local file system) and the interactive configuration using the xml-rpc protocol.,security & utilities
multi password generator,create powerfull random passwords easily,security & utilities
mwna++ (malware network analyser++),mwna++  has as purpose to be a swiss knife to the study of the malicious traffic over an infected machine. it offers the capability to detect  control and report the malware traffic  like scans applied  dos  c&c  dns resolutions  etc.,security & utilities
my session,"my session" is a class that stores session data in a database rather than files. this method in most secure than the default session system of php,security & utilities
mynmap,mynmap is a tool  that uses apache/php/mysql/perl (designed to run on linux  bsd  or other unix clones) to display nmap network scan data for large networks.,security & utilities
mypasswordsafe,mypasswordsafe is a straight-forward  easy-to-use password manager that maintains compatibility with password safe files.,security & utilities
mypasswords - online password manager,a web-based  application for storing and retrieving usernames  passwords  and in the future  bookmarks and other useful  commonly used information.,security & utilities
mysafenote,manage your website and any other passwords.safely encrypted,security & utilities
mystery,software cryptographic data protection,security & utilities
narc,narc network analysis reporting console takes output from security tools like nessus  and nmap & populates a database via automated scripts for reporting purposes. version 0.dc14 also includes rudimentary reporting capabilities. new from kaos.theory,security & utilities
nbtview,nbtview is a 'netbios swiss army knife' written in c  and usable under several unix-like systems.  nbtview allows you to passively monitor netbios intelligence (users logged in  shares  etc.)  run queries against machines  and brute-force share passwords.,security & utilities
ncrypto,fully managed classes that wraps the common primitives of the .net framework cryptography and dpapi classes (protectdata and protectmemory) that are "whidbey" compatible. this library allows partially trusted callers and implements the "sandbox patter,security & utilities
ndjcrypt,small cryptic tool  using matrix key,security & utilities
nfr ida quickconfig rad tools,a number of tools to enhance management/coding of nfr (http://www.nfr.net) ida  and various other admin tools that can be used for both nfr and hand coding other appliance scripts.,security & utilities
nfsv4 acl editor,this project provides a user-level command to edit nfsv4 access control lists (acls). the command allows users to display and change nfsv4 acls from  clients that do not have complete nfsv4 acl support.,security & utilities
nf_srtp,nf_srtp is a software package that provides rtp traffic (eg. voip) protection based on srtp for linux systems. trafic protection includes both confidentiality  replay protection and packet authentication  and trafic selection relies on netfilter/iptables,security & utilities
ngips,ngips is aimed to instrument and enhance bro-nids capabilities. while it is still in early stage of its development  we will see bro to pgsql database  web based console and other neat features to be implemented.,security & utilities
nidstesting,this is a highly configurable and flexible testing tool capable of generating different streams of network packets based on set of parameters user provides  for performance & robustness testing on a nids - network intrusion detection system.,security & utilities
nnim,no-name instant messenger is a secure (strong cryptography)  cross platform communications program that supports existing im networks (aim  yahoo  icq  etc.).,security & utilities
nose,the network simulation environment (nose) has the capability to virtually create complex networks including different types of operation systems very cost-efficient on a single computer.,security & utilities
nreg,new  improved version of vb.net registration system. it sends emails to alert you when someone registers your program  if they try to use a used key  and if they try to use a banned key/their key has been banned. checks every time against ban list.,security & utilities
nt dump,nt dump allows the dumping of password hashes and lsa secrets on windows nt computers. nt dump is small as so to reduce network traffic. it is also able to run in a batch-mode in which it can dump from multiple computers with maximum performance.,security & utilities
nti's masterdrive,ever wish you could make a virtual hard drive on your computer? what if i told you  you can! masterdrive is one of the only virtual hard drive creators for windows and you can get it totally free! only with nti's masterdrive!,security & utilities
nagy elemer karoly's java port forwarde,a lightweight  compact  stand-alone  platform-independent application to forward tcp (over ipv4 or ipv6) connections to another host. possible uses include - but not limited to - firewall hacking  tunneling  proxying  fortifying adsl  creating multi-plat,security & utilities
nannie,nannie watches over your files so you don't have to.,security & utilities
nariz,nariz is a distributed alert correlation system  that performs alarm correlation in two phases  preprocessing locally and distributed postprocessing.  by splitting the correlation system amongst several computers.,security & utilities
nautilus clamscan,nautilus-clamscan adds the ability to nautilus to scan files for viruses from a right-click.,security & utilities
nautilus secure phone,one of the first secure telephony programs. not limited to voip but can also directly encrypt a telephone line by using modems. calls are encrypted using diffie-hellmann key exchange and several symmetric ciphers.   download is possible from germany only  see homepage,security & utilities
nayatel ids,nayatel intrusion detection system is a windows based system written in c#. it automatically detects any hosts attempting to intrude into your network. it shows the ip address and a level reading to show the level of threat it is posing.,security & utilities
neekprotect,neekprotect is a simple and user friendly file and folder encryption program to be used on win 32 platform. it is developed using c# on using visual studio 2005. it can be configured to use different encryption algos as per the settings in a config file.,security & utilities
neocryptex,the main philosophy of the project is "the best protection a bad password can give". people will choose bad password as long as they have this option  so neocryptex builds a strong crypographical defence between the password and encrypted data.,security & utilities
nessus parser,this project is a perl based nessus parser.,security & utilities
net.md5,net.md5 is a handy md5 checker and generator. it can encode unlimited bytes of data into 32bit key  and auto compare against original key. a visual gui will keep md5 more friendlier. it was written in c# under .net framework 2.0,security & utilities
netcrypt,netcrypt - file-transfer utility providing secure data transfer,security & utilities
neteclipse,a suite of tools (a sniffer  a tcp hijacker  an arp poisoner and a tcp tunnel through icmp/igmp packets) created for testing tcp/ip weakness and using them in a non-conventional way. [up to now i've done only the sniffer-related part],security & utilities
netguard,,security & utilities
netsentry gofer,netsentry gofer is a personal software firewall which secures your personal computer from unauthorized access through a remote host  such as the internet.,security & utilities
netsieben secure shell c++ library,netsieben ssh library is a secure shell client software written in c++. it utilizes botan library for it's cryptographic functions  allowing for a large choice of algorithms to be used in ssh communications.,security & utilities
netslaughter pentesting tool,netslaughter is a gui for nmap  netcat  dsniff and tcpdump.  runs on linux and is coded in java. in next revisions i wanna make it multiplatform  to run it under linux and windows,security & utilities
netusers,this is a client/server project. server part is store information about logins in sql database. client part it\'s nss-module for glibc. client integrates into any program  which use standard getpw.../getgr...,security & utilities
netdeep cop,netdeep cop is a security network gateway. it features stateful packet filtering  proxies  content filtering  ids/ips and vpn. this project has been started with your code based in ipcop and smoothwall project.,security & utilities
network asset management archive,network asset management archive:  nama is a set to tools to track network assets.  it uses snmp to monitor assets added to your network and stores the information in an odbc compliant database.  assets can then be tracked through a php frontend.,security & utilities
network blocking library,library for blocking access to network,security & utilities
network security & policy manager,open source software for web-based management of system and network security policies and iptables firewall rules,security & utilities
network security response framework,the network security response framework (nsrf) allows for testing different computer security response engines and methodologies.  it supports simulated and real: intrusion detection systems (sensors)  attacks  and responses.,security & utilities
network signature manager (n.s.m) lite,manage your snort rules with n.s.m.,security & utilities
network traffic manipulation framework,network traffic manipulation framework,security & utilities
network wrappers library,libnwrap -  a library of network function wrappers that provides a simple and clear yet powerfull enough api for unix network programming. it targets ease of use  protocol independence  reentrancy  thread-safety  as well as built-in cryptograpy,security & utilities
neudist,a transaction clearing framework for developing distributed financial applications,security & utilities
newpki,newpki is a pki based on the openssl low-level api  all the datas are handled through a database  which provides a much more flexible pki than with openssl  such as seeking a certificate with a search engine.,security & utilities
news snarf,the newssnarf software is a sample extension of the popular "dsniff" package in that it will automatically track and log nntp connections by usenet group and article number.,security & utilities
nifty nerds web authentication,nifty nerds web authentication  - authentication for your website that will make it easy to set up authentication and user tracking.(php),security & utilities
niktorat,niktorat parses a plaintext nikto report and outputs a series of navigable web pages for each finding with vulnerability information  http request and response headers  and html dumps of the vulnerability urls.,security & utilities
nina security suite,a set of open source gpl'ed cryptographic tools and class libraries developed in vb.net.,security & utilities
ninja phishing framework,it’s a free and open source phishing framework that helps the social-engineers in phishing attacks. and it’s includes alot of phishing pages and more stuff that helps you in phishing. the application is coded in php xhtml css and javascript.,security & utilities
ninthtest jca provider,a security provider for the java™ cryptography architecture,security & utilities
nisecrypt,nisecrypt is free encryption software,security & utilities
nmap log stripper,nmap log stripper is a bash script intended to be a way to condense all  or some  of the ips of a "random" (-ir) nmap scan into a file for later usage.,security & utilities
nmap parser,an nmap output parser for scan data using perl. nmap parser is a perl module that makes developing security and audit tools using nmap and perl easier. nmap is one of the best security scanners.,security & utilities
nmap report tool,nmap report tool is a utility designed to create html reports from the xml output of an audit.,security & utilities
no more clear text passwords,"no more clear text passwords" is a project to stop the nonsense regarding passwords used in the login protocols of most web 2.0 projects: they are sent in the clear  shamelessly  with absolutely no care for privacy  and without warning the users.,security & utilities
nofault,nofault is a library written in c used to encrypt or decrypt data with xor encryption. knofault  nofault32 and clnofault are direct applications of the library  which is easy to use in your own programs.,security & utilities
nokeys password utility,passphrase entry tool with hashing functions. for the paranoid.,security & utilities
not another mac address generator,generates using (oui) verified mac addresses,security & utilities
nsiscrypt,this is a new  very powerful nsis plugin  as a wrapper around windows cryptoapi. it has the ability to hash  encrypt & decrypt using various algorithms. it also has the base64 encode/decode functions.,security & utilities
nuhe - action capable log file monitor,nuhe is a log monitoring system  which is capable of alarm generation and action when rules are matched against log(s) activity.,security & utilities
o2 project,o2 is a safe and flexible archive for personal data  such as contacts  accounts  credit cards  wi-fi settings  and everything that comes to your mind.,security & utilities
ods3 virtual machine challenge,virtual machine image to test penetration skills,security & utilities
op/en pki,op/en pki is a php ssl public key infrastructure system to manage multiple certificate authorities  certificates  revocations lists and more. the standard formats for apache  email applications  web browsers and devices including x509  der  and pkcs12.,security & utilities
osa::net,osa::net project main goal is to create an extensible  scalable framework for management of security related devices in middle-sized and large computer networks.,security & utilities
otfb,one-threaded md5 hash bruteforce written in delphi.,security & utilities
otp generator,this webos application generates rfc 2289 standard compliant one-time passwords. it supports the md4 and md5 message-digest algorithms as well as the sha-1 hash algorithm and can be used with challenge-response otp systems such as opie and s/key.,security & utilities
oval test content,please note that the oval test content has been migrated to github. you may now find the latest version of the oval test content at https://github.com/ovalproject/test-content.  the oval test content is a set of oval definitions that provides a simple way to test the capability of oval definition evaluators. after running the oval test content through an oval definition evaluator  the oval results will show the user which tests are properly supported by that tool. this allows users to perform unit testing of tools against the oval language. over time  the oval test content will cover the basic behavior of all tests and capabilities in the oval language.,security & utilities
oval utilities,the oval utilities are a set of utilities for manipulating content written in the oval language. these are general utilities that will assist anyone in using oval content.,security & utilities
owasp jsec cve details,owasp jsec cve details is is an opensource application developed in java that is used to know about details of cve   current cve releases and also search exploits and proof of concept.  https://www.owasp.org/index.php/owasp_jsec_cve_details  [features] [+] fetch recent cves [new features included in v2.0] [+] search for vulnerabilities of different platform/application/categories [+] search cves [+] search poc & exploits  project/source code :  http://dibsy.github.io/jsec_cve_details/,security & utilities
obpwd,generates strong password from image/music/video files,security & utilities
obfuscapery,obfuscapery - an email obfuscator that combines human interaction  the power of jquery  and the nearly mystical properties of the xor bitwise operator. the result is a simple  lightweight and portable plug-in.,security & utilities
obfuscationrelik,this simple java applet will use a few url obfuscation methods to mask a url. this isn't meant to be anything earth shattering  but maybe useful. it does more than basic url encoding (although it does that). also contains a library to do it all.,security & utilities
objectify,stores and retrieves files in an encrypted archive. also manages files stored on cds and dvds. other functions are incomplete. please note: you need to download both an objectify release and a public objects release.,security & utilities
obol,obol is a programming language for security protocols. the idea is to program closer to the abstractions used to describe and analyze security protocols  leaving low-level details such as message representation  communication  crypto  to the runtime.,security & utilities
obscure encryption,obscureencrypt is a high level security encrypter. it encrypts at three levels  448 bit blowfish encryption  obscurity  high level encryption. making it almost impossible to decrypt,security & utilities
odyssi pki,odyssi pki aims to be a complete pki suite written in java  and designed from the ground up with security in mind. when completed  it will be fully standards compliant with pkix  xkms  ocsp  and other pki standards.,security & utilities
odz multiple cms scanner,a multi vulns. cms scanner,security & utilities
off-the-record messaging,off-the-record (otr) messaging allows you to have private conversations over instant messaging by providing encryption  authentication  deniability  and perfect forward secrecy.,security & utilities
olate,olate is a software development company specialising in products designed for the web written using php. as a company  it produces three products  one of which is an open source download manager called olate download.,security & utilities
onekript, the truecrypt kommander gui,onekript is a front-end for the program of disk encryption "on the flye" truecrypt  released under license gpl. it has been developed with the environment kommander for kde. at the moment is available the version 0.7.2.,security & utilities
onepassword,onepassword aims to take away the burden of passwords and user accounts from the typical internet user. all you have to remember is one password. onepassword will remember the rest.,security & utilities
onetwostego,onetwostego is a jpeg steganography extension for the mozilla thunderbird email client. it allows for easy sending/receiving of images that have a hidden message embedded into them.,security & utilities
ongoing object-oriented perl project,download code  learn code  share code. the ongoing object-oriented perl project. scripts  tutorials  modules  case studies  anything ooperl  --not excluding contributions  of oo discipline in other programming languages.,security & utilities
open encrypt,an open-source gui for encryption of several filetypes using various algorithms.,security & utilities
open relay test and complain,dsbl-helper. tries to send a special formatted test message to distributed server boycott list through every suspect ip found in complain using several mechanisms (smtp  http  telnet  socks etc) and reports in.,security & utilities
open source security gateway,osseg is an ims compatible security gateway that adds firewall  vpn  ids  ips  and monitoring functionalities to voip networks.,security & utilities
open source security network,guard stone is an open source security platform  which enables to integrate and deploy open source security tools. some of guard stone's focus areas include firewall  vpn  mail gateway filters  web filters  web application security  routing etc;,security & utilities
open uniper,open uniper is the xtrap's reversed encryption algorithm.,security & utilities
open ws-policy,open ws-policy an open source web services policy framework implementation is a set of open source java libraries that implement the ws-policy specifications.,security & utilities
open2sa authentication,open2sa is the 2 step authenticator  a pin ciphering  2 factor authentication process using a dynamic grid card. the authentication technique is simple and secure and the code required for the process is compact and easy to understand.,security & utilities
openav,opanav builds an alternative to the commercial antivirus for windows  is based on existing clamav,security & utilities
openaanval console,openaanval - the open source version of the commercial aanval console - a full featured advanced intrusion detection system (ids) console for snort. real-time live event monitoring  comprehensive statistics  multi-user  email / audio alerting  ip marking,security & utilities
openautorunprotector,open autorun protector protects your computer against removable storages autorun malwares.,security & utilities
openct phoenix/sm driver,a basic driver for the openct framework that provides a support for phoenix/smartmouse smartcard readers.,security & utilities
openikev2,openikev2 is an open source ikev2 implementation written in c++. it is based in three core components: libopenikev2  libopenikev2_impl and openikev2,security & utilities
openinfreno (open source rootwars),openinfreno is an open source root wars toolkit & engine designed to score attackers accessing a network of victims.  this project consists of a score server and several tools  as well as documentation and implementation information.,security & utilities
openjacc,open source implementation of the java authorization contract for containers (jacc) provider,security & utilities
openotp authentication plugin drupal,openotp authentication native plugin for drupal,security & utilities
openotp authentication plugin joomla,openotp authentication native plugin for joomla 2.x & 3.x.,security & utilities
openotp authentication plugin magento,openotp authentication native plugin for magento,security & utilities
openotp authentication plugin sugarcrm,openotp authentication native plugin for sugarcrm,security & utilities
openotp pam plugin,this is the rcdevs openotp pam linux plugin for ssh  proftpd  openvpn  pptp... openotp is an authentication server with oath hotp  totp  ocra  mobile-otp  yubikey  sms / mail otp.,security & utilities
openrogueremoval,[ro] utilitar de devirusare a antivirusilor falsi [en] fakeav removal tool,security & utilities
openseed,openseed is open source implementation for seed  the 128-bit symmetric block cipher which is used widely among korean financial & banking companies. openseed will implement tls over seed  also.,security & utilities
openssl nss engine,an openssl engine(cryptographic module support) that use key/certificates stored in mozilla nss(network security services) database,security & utilities
openssl32,openssl digest frontend for windows.  this program can be used to create/verify md2/md4/md5/sha/sha1/mdc2/ripemd160 checksums of your files.  openssl32 now supports file encryption/decryption using various encryption ciphers  such as blowfish  idea  des ,security & utilities
opensst,opensst (open simple secure transaction) is a project to create a simple security protocol for making transaction between (un)trusted  parties. the project includes a protocol design specification and a cross-platform software implementation of the speci,security & utilities
opentrust-pam,web reverse proxy for single sign on (sso). it can apply a security policy (profiles stored in a ldap directory) to an existing set of applications  consolidate websites  encrypt all communications  rewrite simple urls...,security & utilities
openuat: ubicomp authentication toolkit,openuat is a toolkit for authentication in ubiquitous computing systems.,security & utilities
openvpn key distribution system,openvpn key distribution system allows a web server and a openvpn server to exist at the edge of a network and gives a reliable system for passing out openvpn keys to the user base using ssl and php5.,security & utilities
openvaccine,immunize your usb storage devices against viruses!,security & utilities
openvpnlauncher,windows launcher for openvpn-gui,security & utilities
opengatem,a mac address based user authentication system for campus-wide network,security & utilities
opportunistic e-mail-security-system,securing mails without involving user. secures them as often as possible if it is possible. shows security-state and process of mails and mail-partners.,security & utilities
ori,java security api based on jaas,security & utilities
osaudit,osaudit is a scalable  easy to manage and powerfull log gathering   analysis and log auditing system.,security & utilities
otpopen,one-time pad encryption,security & utilities
out-of-band authentication via pam,pam module provides out-of-band (obc) authentication mechanism. pam_obc generates a one-time password and delivers it to the user via an arbitrary  user defined out-of-band channel.,security & utilities
overcoat executable file 'wrapper',overcoat encrypts your projects exe file before distribution (for shareware authors for example)  that limits the use of an exe file  and forces the user to purchase/registar after a certain developer defined period,security & utilities
ozirion,,security & utilities
p.i.g.,p.i.g.: privacy in gedit  a plugin for gedit  encode and decode text to base64.,security & utilities
p3scan,p3scan is a fully transparent scanning proxy-server for email clients. it provides scanning of incoming/outgoing email messages for virus''s  worms  trojans  spam  and harmfull attachments. it can also parse messages for web-bugs.,security & utilities
pam cache,this is a pam module that cache credentials in local passwd databases.,security & utilities
pam sessionrun,pam sessionrun is a pam module that can run a script on the start and stop of a pam session.  the script is provided the username and password (if available) of the user when it is ran.  can be used for login/logout scripts and restricting system access.,security & utilities
pam login module for jaas,java bridge (bindings  interface) to pam. jaas login module using pam for authentication.,security & utilities
pam mobile token,pam_mobtok is a pam module together with a j2me midlet to realize authentification.  a password is entered into the j2me capable mobile device which then generates a token that is valid for a short time.,security & utilities
pam/400,pam/nss module to use os/400 (as/400|iseries) userinformation und password.,security & utilities
parpwatch daemon,an arp watch daemon for windows (portable to linux but it is already there...) which is able to be run as a service and logs to eventlog so one can collect the logs and react to events.,security & utilities
pasme - pasme as message encrypter,pasme is a tool to encrypt a file and hide informations in other file.,security & utilities
pc tools by davis pc mechanics,system diagnostics tool,security & utilities
pcnetmonitor,computer performance display and logging program,security & utilities
pcsecrets sync,synchronize secrets between pcsecrets and secrets for android,security & utilities
pdit,pdit is a php auditing and analyzing tool  it will cover the most common and significant vulnerabilities that can be found in a php pages/scripts.,security & utilities
pencrypt,stores a free text field strongly encrypted on a cell-phone or pda using aes encryption with 256 bit -- can be used for storing passwords  pins and other sensitive data,security & utilities
permeate - covert channel,covert channel over ip. permeate is able to send hidden messages by affecting the relative timing and manipulating of ip packets.,security & utilities
pesos,pesos  php easy signt on system. a rudimentary single sign on (sso) system utilizing php & mod_rewrite.,security & utilities
pfex javascript encryption,javascript solitaire encryption using xml,security & utilities
pgp public key finder,the aim of this small program is to parse your address book (evolution address book or vcard file for the moment) and check if some of your contacts have uploaded a pgp public key on a key server.,security & utilities
pgpmime for java,this library extends sun's javamail api by an pgpmime framework. it acts as a middleware layer between a cryptography provider like gnupg or cryptix openpgp provider and javamail.,security & utilities
phantum,phantum - punch-hole access for nat traversal of udp in a module;  built on top of samy kamkar's 'chownat' script  phantum allows for pure client-agnostic tcp services to be tunneled over udp and hosted behind nat infrastructures.,security & utilities
php authentication using uma,uma (formerly known as rampart) is a user authentication and management system written entirely in php and supports mysql. there is an administrative web interface for managing users and api documentation available for developers.,security & utilities
php lookingglas,this php-script can be used to get informations from routers (cisco) like traceroute  ping  show bgp neigbour etc..,security & utilities
php mini vulnerability suite,multiple server/webapp vulnerability scanner,security & utilities
php packet2sql,php packet2sql is a spawn of xant's packet2sql program.  this program provides a php frontend to packet2sql and also enables packet2sql to work with both iptables and ipchains network filters (instead of just ipchains).,security & utilities
phpmyspamfighter,it makes email spammers' programs with thousands of fake email addresses endlessly dynamically generated. even if your site visitors post their email addresses in plain format  spammers will give up searching for correct ones.,security & utilities
