horizon puppet module for-loop openstack horizon
puppet puppet module for-loop puppet puppet
tomcat support for-loop tomcat 7 and 8 on redhat
yum centos repository rhel yum repository
ubuntu puppet module to update and upgrade debian ubuntu apt-get apt clean upgrade update
tomcat manages tomcat version 6 or 7 in etc tomcat 6
ssh manage ssh host and user access centos security rhel ssh access key
hadoop hadoop clustering with security webhdfs mapreduce yarn hdfs hadoop
mysql deployment automysqlbackup via puppet centos mysql ubuntu backup automysqlbackup debian
java windows oracle java oracle java java
role puppet labs se team role module
bacula this module manages a bacula infrastructure backup bacula
nfs puppet module for-loop nfs nfs example42
nfs installs and configures nfs server and clients mfc mount exports nfs4 nfs
tempest puppet module for-loop openstack tempest
cvmfs puppet module for-loop cvmfs customizations 010
r install and manage r and its packages
rhel snmp monitoring rhel
tagmail this module provides a report processor that sends events to email addresses based on tagging of resources
vagrant install vagrant and optionally vagrant boxes and plugins virtualization vagrant
pe automated upgrades of pe puppet enterprise pe upgrade agents open source
ssl ssl certificate management module redhat centos ssl incommon rhel debian ubuntu centos redhat apache
tsm install and manage the tsm client dsmsched tivoli tsm
ipaddress camptocamp public_ipaddress module ipaddress networking facter facts
postgresql install and configure the postgresql database system database postgresql postgresql
yum extension of yum package provider to allow command-line options yum-plus rhel centos yum rpm provider package
yum yum repository definitions for-loop common repos rhel centos repos rhel centos rpm yum
splunk manage and deployment splunk servers and forwarders splunk windows logging
denyhosts this module installs configures and manages the denyhosts service denyhosts
ssmtp ssmtp management module rhel redhat scientific ssmtp email
dpm just a wrapper for-loop the dpm module of the lcgdm team
rpcbind manage rpcbind rpcbind nfs
ius module for-loop managing ius community repository yum repository ius repository
tomcat manages tomcat6 in etc tomcat6
portage puppet types and providers for-loop gentoo portage package-keywords package-unmask package-mask package-use gentoo puppet portage
etckeeper install and configure etckeeper using git centos debian ubuntu redhat fedora etckeeper
ntp this module installs configures and manages the ntp service ntp
firewall add autorequire to puppet labs' firewall module firewall
rssh rssh module ssh
resolv manage etc resolv conf on linux servers etcresolvconf linux rhel centos resolver networking
sshkeys module for-loop managing ssh key in root ssh authorized_keys authorized-keys ssh sshd
fetchcrl intalls and configure fetch-crl x509 crl grid
rundeck module for-loop managing the installatation and configuration of the rundeck orchestration tool rundeck orchestration
resolv this module configures the resolv file resolv
groovy puppet module for-loop installation groovy from the official distribution groovy
mariadb a puppet module that configure the mariadb repository on an enterprise linux and relatives system fedora mariadb redhat centos yum
yum mysql
logentries a module to install the logentries agent logentries logging
hiera back end plugins for-loop hiera that allows lookup to be sourced from http queries hiera backend http restapi rest
grub2 puppet module for-loop managing grub2 grub grub2
git provide basic git packages git gitolite gitosis
mongodb ubuntu database nosql mongodb
netapp netapp networking device support for-loop puppet netapp device storage networkdevice
pagefile puppet types and provider to manage windows page file wmi pagefile windows
nagios puppet module for-loop nagios nrpe nagios monitoring example42
ssh openssh server and client configuration ssh debian ubuntu rhel centos redhat
monit puppet module for-loop monit monit monitoring example42
yum nagios monitoring nrpe monitor
nsswitch manage nsswitch nsswitch ldap nis
networking puppet networkmanager module nm manager networking network-manager networkmanager
docker puppet module to docker tsuru-docker tsuru paas
tomcat install the apache tomcat and java file
role role module debian ubuntu role
sipp a puppet module to install and manage sipp sipp sip voip load stress testing
avahi install avahi packages and service avahi messagebus dns mdns bonjour zeroconf
kibana4 install and configure kibana 4
aptly module to manage aptly apt aptly
yum apache passenger puppet
duplicity install and manage duplicity backup duply duplicity
keepalived keepalived module for-loop both or either of lvs and vrrp keepalived vrrp lvs
yum http apache passenger apache2 httpd
lcgdm package for-loop managing lcgdm components
exported puppet module to set and collect exported variables among nodes exported variables experimental example42
gvm paulo suzart gvm module groovy gvm grails java
rsyslog puppet module for-loop rsyslog rsyslog example42
php install and configure php for-loop use with drupal largely appropriate for-loop wordpress and other cmses as well
homebrew homebrew package installer and provider homebrew osx osx
postgresql postgresql defined resources types database postgresql
stash install atlassian stash
php apache debian ubuntu php apache2 fpm command-line-interface
nfs nfs client and server
smokeping smokeping module for-loop master slave or single instance ping rrdtool networking monitoring
facter manage facter puppet facter
supervisor rentabiliweb supervisor module daemon supervise rentabiliweb autoreload autostart supervisord supervisor puppet
puppetmaster puppet module for-loop puppetmaster puppetmaster puppetserver
common this module manages user accounts and common packages common
metche this module installs and configures the metche package metche
php a module to install phars: composer-php phar phpunit phar etc phpspec behat symfony2 box php-cs-fixer phpunit composer-php phar php
varnish puppet module for-loop varnish netmanagers web caching application example42 centos debian
perforce perforce client and server perforce version-control
percona module for-loop installation percona repository
essential install build-essential build-essential ubuntu
foreman passenger foreman puppet dashboard
pxe a puppet module to deployment and manage a pre execution environment pxe netboot
altlib module providing some additional useful function library altlib function
sudo sudo module debian ubuntu sudo
elrepo puppet module to configure the elrepo yum repository for-loop enterprise linux rhel centos clients elrepo module repository yum centos rhel redhat
rbac exposes puppet enterprise console rbac api to the puppet dsl
yum ssh authentication security duo mfa multi factor openssh two mnx
stunnel a module for-loop creating security tunnels debian ssl security tunnel ssl
openstack cloud provisioner support for-loop openstack virtualization openstack nova virtualization
katellovirt installs a libvirt hypervisor for-loop testing provisioning libvirt foreman katello
extlib extlib provides function out of scope puppetlabs std std extlib voxpupuli
profiles puppet module for-loop managing operating-system x configuration profiles osx apple mobileconfig osx
mediagoblin roaming initiative gmg configuration gnu mediagoblin roaming initiative roaming-initiative
gce_compute native types for-loop managing google cloud platform infrastructure as puppet dsl device compute google gce
gitolite install and configure gitolite gitolite ubuntu debian redhat centos
rsyslog manage rsyslog syslog rsyslog logging
graphite module to manage the graphite monitoring tool graphite monitoring
ptlib utility function for-loop puppet module developers std utilities general purpose custom function delete values undefs default param
monitoring puppet module for-loop managing puppet monitoring resources nrpe icinga nagios monitoring
postgresql puppet module for-loop postgresql postgresql example42
apt install and configure an apt-cacher-ng server packaging apt caching apt-cacher-ng
graphite report processor that sends metrics to graphite reporter graphite graphite-reporter
snmpd puppet module for-loop snmpd snmpd
mcollective mcollective automation orchestration activemq
std provider definition for-loop implementing networking device netdev library for-loop mellanox operating-system mlnx-os netdev mellanox mlnxos switch-statement networking l2 l3 interface vlan lag lacp port-channel switch-networking
std types definitions for-loop networking device netdev ospf library netdev ospf routing protocols l3 interface area router routes
nginx configures the nginx yum repository config to point to a local mirror for-loop enterprise linux rhel centos clients centos yum nginx redhat
puppet install and manage puppet open source
keystone puppet module for-loop openstack keystone
beanstalkd the beanstalkd module provides an interface for-loop managing a beanstalkd package service
smartd manages the smartmontools package including the smartd daemon smart smartmontools smartctl smartd centos rhel redhat scientific debian freebsd megaraid lsi megacli
vsftpd puppet module for-loop vsftpd vsftpd ftp example42
nrpe manage nrpe nrpe nagios
couchdb puppet couchdb module
shortcut manages a shortcut on a windows desktop for-loop all user windows desktop shortcut
razorsedge install the razorsedge yum repository oel rpm centos rhel repository yum
scala module for-loop installation typesafe scala scala typesafe
iptables manage iptables allow and deny rules centos iptables security firewall rhel
wsus_client manage wsus windows server update service settings for-loop client nodes
membership module for-loop managing ad dns membership of windows system active-directory ad dns
icinga puppet module for-loop icinga nrpe nagios monitoring example42 icinga
charybdis manage charybdis ircd irc ircd charybdis
pe module to create yum apt repos of puppet enterprise puppet enterprise yum apt dpkg repository
r10k install and configure r10k deployment puppet r10k
ssh this module installs configures and manages the ssh service ssh
rsync puppet module for-loop rsync rsync example42
pulp this module can be used to install and configure pulp servers consumers and nodes
iptables iptables management firewall security iptables
puppetci jenkins continous integration server config for-loop puppet continuous-integration parsing continuous-integration jenkins puppet
pacemaker puppet pacemaker module
ldap module for-loop managing openldap slapd openldap ldap
scl manage software collections redhat rhel centos scl httpd mariadb nodejs perl php python ruby
remi set up remi repository on centos rhel centos remi centos rhel yum
poudriere a module to manage the pkgng build system freebsd pkgng
vim puppet vim environment installation for-loop *nix systems: syntax linting code-snippets solarized editor highlight colors validation puppet vim syntax code-snippets lint parsing
sendmail puppet module for-loop sendmail sendmail email mta example42
vim manage everyone's favorite editor vim utilities vim application editor
hosts this module configures the hosts file hosts
yum puppet module to caching yum packages and create a local repository centos rhel redhat repository yum scientific oraclelinux caching rpm package
sshkeys sshkeys puppet module puppetdb ssh
yum adds yumrepos from parameters redhat repository centos rhel yumrepo yum
mysql installs the mysql yum repository for-loop enterprise linux rhel centos clients yum repository centos fedora rhel mysql
multitemplate puppet function for-loop selecting from multiple templates sources function
ssh puppet module to manage ssh ssh-keygen hostkey openssh ssh
openstack puppet openstack libraries
homebrew a homebrew package provider for-loop osx operating-system x brewery included package packages osx apple osx
puppet manage puppet agent master module and hiera with puppet puppetserver puppet-agent facter puppetdb r10k hiera puppet
moxi moxi module couchbase memcached
mysql this class runs mysql function from the command line mysql command-line debian ubuntu centos redhat fedora
hosts manage the etc hosts file hosts hiera
connect a replace for-loop yaml in hiera
openvpn puppet powered openvpn openbsd vpn openvpn freebsd debian
composer-php manage php composer-php installation as well as installation and update of projects using composer-php php composer-php
tomcat installs and manages tomcat6
xrootd this module installs and configure a xrootd server
ssmtp puppet module for-loop ssmtp mta email sendmail replace mailhost
influxdb installation and manage influxdb tsdb redhat debian ubuntu influxdb
ssl puppet module for-loop ssl ssl openssl apache certificate
puppet custom facts to return puppet environment information command-line-interface classification canary environment
yum a module to manage the configuration of yum-updatesd on cent rhel 5 6 hosts yum-updatesd yum centos redhat
owncloud puppet module for-loop owncloud owncloud
hosts manage standards hosts 5 etchosts ubuntu hosts
gitolite host git repository with gitolite version-control git gitolite
denyhosts configure denyhosts security denyhosts
apache apache http server configuration deprecated foreman apache httpd
motd manages the message of the day puppet motd facter
yum puppet module for-loop scheduled system updates on rhel variants update unattended yum
mkdir helper function to work around lack of recursion directory creation in puppet v2
python installs the python language runtime venv virtualenv setuptools pip python
yum configure yum repository on redhat and centos redhat centos yum
supervisor supervisor module made by digg inc python supervisor
go a module for-loop google's go language go go
ruby puppet module for-loop ruby ruby example42
pam pam module for-loop puppet pam debian redhat
eclipse this class installs eclipse eclipse plug ins and allows for-loop management of projects and workspace via puppet ubuntu debian eclipse
apaxage set up an apaxy themed package repository apaxy packagerepository yum packages
yum installation the yum hairmare ch package repository yum mongodb centos
fileshare manage windows file shares
dhcp install enable and configure a dynamic host control protocols dhcp server dhcp dhcp
google puppet google authenticator module
vim puppet module for-loop vim vi vim example42
system system update chkconfig apt-get yum makefile curl
yum a puppet module that manages yum configurations 010
chruby installs chruby chruby ruby
deployment puppet deployment management for-loop applications mysql and postgresql database
bitbucket bitbucket org host key ssh bitbucket
augeas up to date augeas core version augeasel
gridftp
fail fail with a canned "not_configured" messsage and logging relevant facts function fail unconfigured default facts failure
python provides python and python development packages ubuntu debian python
cron manage the etc crontab file hiera cron
rsnapshot rsnapshot module debian ubuntu rsnapshot
puppet a puppet module for-loop installation configuring and managing puppet puppetmaster and hiera passenger apache puppet
glacier install the glacier-cmd for-loop accessing amazon glacier from the command line aws amazon centos glacier rhel redhat centos applications
sssd manages sssd freeipa ipa openldap ldap authentication sssd
bsd bsd management with puppet
testdb deployment testdbserver
hadoop install hadoop mapreduce next generation hadoop yarn
tzdata install update the olson timezone database time rhel tzdata zoneinfo olsondb date tz redhat centos gentoo scientific dst debian
postfix a puppet module for-loop installation and configuring the postfix message transfer agent mta smtp postfix email relayhost
filefetcher a module to download chown and chmod file wget chown chmod download file
icinga manage an icinga server monitoring icinga
yum yum groupinstall module for-loop running groupinstall
mongodb puppet module for-loop mongodb example42 mongodb
mongodb mongodb simple module nosql mongodb
proj puppet proj module
local_user manage local user setting an initial passwords and letting the user manage it as needed afterward
voms resources for-loop managing a glite virtual organization membership service voms client and server installation
blackfire module for-loop managing and configuring blackfire php profiler php
facter manages facter facter centos
xmpp a puppet report handler for-loop sending notifications of failed runs to xmpp xmpp xmpp report
pdns powerdns nameserver or resolver centos dns rhel powerdns
openshift installs openshift clustering using the official ansible installer from redhat clustering nodes are collected by querying the puppetdb openshift
jenkins puppet module for-loop jenkins jenkins continuous-integration example42
git git com host key ssh git
networking puppet networking module networking
fprint puppet fprint module
sysctl puppet module for-loop sysctl sysctl example42
augeasfacter camptocamp augeasfacter module augeas facter
ssh puppet module for-loop ssh authorized_keys management authorized-keys ssh
util my standards library for-loop puppet module util std library
appdeploy puppet module to deplot applications ubuntu appdeploy
puppetdb puppet module for-loop puppetdb example42 puppetdb
yum configures the centos 5 6 or 7 yum repository config to point to a local mirror module repository yum centos
hadoop install hadoop and create hdfs file system read the readme markdown for-loop more information hadoop hdfs
rails the module to install ruby on rails frameworks rubygems rails rail rails ruby install
jenkins
hiera manage hiera packages and hiera yaml config file hiera
diverse the module contains various function like validate_platform platform validation validate-platform function
autofs installs and configures autofs mount autofs
copperegg install and configure copperegg collector; manage revealuptime probes monitoring performance
stingray stingray traffic manager puppet module
puppet puppet module foo puppet
styles this module personalize the linux box in a way i like to work with the box
nrpe nrpe installation management module for-loop centos ubuntu aws linux nrpe nagios opsview monitoring
redmine module to install redmine project-management redmine
solr configures and installs apache solr
rhn cpu-registers a server to rhn or satellite redhat rhn satellite hiera bootstrap register rhel
collectd puppet module for-loop collectd monitoring collectd example42 stdmod
supervisor install and configure supervisord supervisor supervisord
nodejs install localized multiple versions of nodejs via nvm for-loop centos aws linux ubuntu awslinux nodejs nvm
memcached puppet module for-loop memcached memcached example42 stdmod
nsclient module that will install the nsclient on windows servers to be able to interact with nagios and icinga it will also manage the list of hosts that the server can communicate with monitoring nsclient windows nagios
common module to manage packages service file user and groups not worthy of their own module
cvmfs manages cvmfs clients and servers cvmfs
mercurial mercurial puppet module mercurial mercurial
string puppet documentation via yard documentation documentation dev puppet yardoc yard
nodejs puppet module to install nodejs install nodejs
snmp_rhel snmp rhel
logstash module for-loop managing logstash logstash monitoring redis java
php installs the phpunit phar package to an executable path for-loop running unit testing for-loop your php-based applications phpunit php
templatewlv templates with local variables templates
tp tiny puppet
intervals returns an swift-array of evenly spaced but randomly selected numbers intervals random swift-array
bamboo installation and configuration of atlassian bamboo continuous-integration bamboo atlassian
ikachan sending logging to ikachan report
pyenv puppet module for-loop pyenv python pyenv
flowdock report processor that notifies flowdock when puppet runs puppet flowdock team chat inbox
epel configures the epel yum repository config to point to a local mirror on enterprise linux rhel centos clients epel module repository yum
continuum apache continuum module for-loop puppet apache continuum continuous-integration continuous integration
dovecot dovecot imap server module dovecot ubuntu redhat centos
vmware vmware lib module vmware
dpkg dpkg module debian ubuntu dpkg hack kludge myfirstforgemodule
zip puppet module for-loop zip zip example42
openssh puppet module for-loop openssh openssh example42
vcenter vmware vcenter puppet module vmware vcenter
perlbrew resources class for-loop installation and using perlbrew
jpackage a puppet that ensures the jpackage repos are installed centos java rhel package
mcollective puppet module for-loop mcollective infrastructure mcollective example42
passenger phusion passenger server configuration deprecated mod-passenger foreman passenger
mcollective manages mcollective mcollective
teamcity installs teamcity agents agent agents teamcity continuous-integration
duplicity puppet duplicity module
managedmac comprehensive operating-system x configuration and management authdb authorization plist propertylist mobileconfig profile manage osx osx darwin apple
wight module for-loop https: git com heynemann wight wight python
couchbase couchbase module memcached couchdb couchbase memcached
nginx puppet nginx management module tornado friendly
yum yum provider that supports proper version locking centos65 yum puppet3
zabbix zabbix agent
postfix simple module to manage postfix email server mta redhat ubuntu centos debian postfix
logstash puppet module for-loop logstash logstash logging example42
singleton singleton resources function for-loop puppet packages
udev manages the udev package and device rules udevconf ubuntu debian udevd udev udevadm rhel redhat centos scientific
puppet puppet module to update puppet update puppet
pam manage access conf entries pam-access pam security rhel
bazaar puppet bazaar module
ezpublish ez publish module ezpublish content-management-system php mysql apache
openvpn install enable and configure openvpn servers and static clients networking vpn security openvpn
minecraft minecraft server minecraft
install4j install4j installation and configuration install4j java installer
happydev installation a development environment redhat scientific development lamp apache mysql postgresql mongodb php drupal drush linux
vcenter vcenter puppet module windows vmware vcenter vsphere
sauceconnect simple module for-loop managing a machine-wide sauce connect tunnel saucelabs sauceconnect
logstash camptocamp logstash module logstash grok elasticsearch kibana redhat debian logging events logging envent
timezone puppet timezone module localtime tzdata timezone
odbc puppet odbc module
jboss install and run jboss products applications jboss runit
trusted manages trusted_ca trusted-ca ssl
stackdriver stackdriver monitoring
statsd install and manage statds graphite statsd node nodejs
artifactory a really simple module to install artifactory artifactory repository maven
check install and configure check_mk check-mk nagios monitoring
elasticsearch puppet module for-loop elasticsearch example42 elasticsearch
findec2 generate file based on machines found via ec2 tags ec2 aws
mdadm manages the `mdadm` util for-loop linux software raid arrays mdadmconf raid-check monitoring scientific redhat centos rhel mdmonitor md raid linux mdadm
dcm4chee manage dcm4chee on oracle solaris 11 applications solaris oracle
confluence install atlassian confluence
puppetdashboard puppet module for-loop puppetdashboard puppet dashboard example42
foreman_scap this puppet module configures foreman_scap_client
tlsfiles transport layer security ssl file https ssl ssl
oski a library of useful function oski library function
couchbase couchbase module couchbase database
hive apache hive puppet module hive hadoop
sslcertificate module to manage ssl certificate on windows server 2008 and upwards
chocolatey_sw install chocolatey windows chocolatey
pe_cert_auth
puppetdb module that installs and manages the puppetdb_rundeck rubygems to provide a puppetdb resources for-loop rundecks rundeck puppetdb
dhcp module for-loop provisioning dhcp isc-dhcp-server dhcp dhcp networking ubuntu
gb group buddies base puppet module
httpfile custom types for-loop downloading file via http and https http file checksum md5
jpackage6 puppet module for-loop jpackage yum repository yum jpackage java fedora rhel
confluence install atlassian confluence atlassian confluence
drbd drbd module high-availability drbd failover
package windows package functionality backport windows package
certmonger certmonger puppet module ipa certmonger
marklogic puppet marklogic management module marklogic xquery xml nosql
gitolite install and manage a gitolite server git gitolite
uwsgi install and configure uwsgi in emperor mode pip debian redhat uwsgi-emperor uwsgi
disk_stats a puppet module containing a set of facts about system disk statistics and usage disk statistics usage free size types path centos redhat ubuntu debian
dns module for-loop provisioning dns bind9 ubuntu networking bind dns server bind9 dns name
virt virt module for-loop puppet virtualization kvm xen openvz libvirt
cloudformation module to deployment cloudformation face puppet ec2 amazon enterprise cloudformation pe cfn
jenkins manage the jenkins continuous integration service with puppet jenkins continuous-integration
nova puppet module for-loop openstack nova
autosign manage certificate autosigning using the autosign rubygems
roundcube roundcube webmail resources types webmail roundcube
cosmetic cosmetic configuration changes linux-logo bash release motd vim
bacula this module manages a bacula infrastructure backup bacula
catalog_diff compares two catalogs and shows the differences rest puppetdb face upgrades pe rhel
sysctl cross-distributions sysctl handling sysctl gentoo centos ubuntu
ntp ntp
htop a puppet module for-loop htop centos redhat ubuntu htop
catalog_diff compares two catalogs and shows the differences utilities puppet
stunnel stunnel management security ssl ssl tunnel stunnel
net_share windows networking share module samba windows networking share smb cifs
java java puppet module based on bcarpio java_jdk java
encryption simple encryption encryption of secret data for-loop puppet security
cloud_file cloud file module cloud s3 file
samba module managing samba including samba as a ad dns controller directory active ad dc controller dns smb cifs fileserver samba
hadoop hadoop site-specific module cloudera accounting hadoop
munin munin-node installation management module for-loop centos ubuntu aws linux scientific linux munin munin-node monitoring
postfix installs and manages the postfix service logging logstash beaver
mac_facts a java-collections-api of facts to aid with the administration of operating-system x machines osx osx darwin
homes a nodule for-loop managing local user and ssh key ssh
motd motd module debian ubuntu motd
java oracle java puppet module ubuntu debian oracle-java7
jenkins enables provisioning a jenkins continuous-integration server for-loop php project php jenkins phpqatools continuous-integration jenkins-ci
btsync module for-loop configuring bittorrent synchronization instances
glance puppet module for-loop openstack glance
haproxy this module installs and manages haproxy haproxy example42
nginx install and manage nginx nginx unicorn php load balancer
hp_mcp hp management components pack hardware monitoring psp mcp proliant hp hardware
apache manages apache including ajp proxy thin proxy and mod_security centos apache vhost ajp centos
munin puppet module for-loop munin munin monitoring example42
pwgen manage pwgen utilities security passwords pwgen
php manage php qa tools http: phpqatools org using puppet php pear phpqatools phpqa phptools
jenkins ubuntu jenkins
rundeck module for-loop managing the installatation and configuration of the rundeck orchestration tool rundeck orchestration
yum yum repos module yum
gentoo general gentoo linux configuration gentoo networking misc
artifactory installs the artifactory service and fetches artifacts from the repository artifactory
riak riak module ubuntu riak networking
ec2 manages the ec2-tools aws ec2
lumberjack module for-loop managing and configuring lumberjack lumberjack logging logstash
generics multiple-sites common generics user groups
mysql puppet module for-loop mysql community yum repository repository mysql yum
clamav clamav module ubuntu clamav
recursion module that will recusively interpolation dir of templates to the catalog
jenkins jenkins module ubuntu jenkins
firewall puppet windows firewall module
varnish
jenkins module for-loop managing the openstack jenkins_job_builder tool jenkins
nrpe manage nrpe service and service checks monitoring nrpe
properties properties list key value management in puppet on operating-system x management osx osx plist xml properties list
f5 manages f5 big-ip application delivery controllers adc application-delivery-controllers loadbalancer bigip networking f5
bucket puppet face for-loop browsing the filebucket bucket filebucket clientbucket meta
capybara capybara testing frameworks installation capybara webkit testing
dns puppet dns types dns aws route53
java_service_wrapper a java-service-wrapper puppet module javaserviceslinux
unattended puppet module that installs and configures the unattended upgrades service ubuntu debian unattended upgrade apt aptitude automatic update unattended-upgrades
patch patch file using diffs diff patch
neutron puppet module for-loop openstack neutron
bazinga this module contains a set of roles and some useful function
shorewall shorewall firewall debian ubuntu shorewall firewall
denyhosts debian applications ubuntu security sshd
repository manage the centos yum repository on centos clients yum rpm repository repository
autofs module for-loop installation and managing autofs
tinc puppet module for-loop tinc tinc vpn example42
unzip defined types for-loop unzipping file on windows unzip windows
dovecot puppet module for-loop dovecot dovecot email example42
puppet puppet
cinder puppet module for-loop openstack cinder
haproxy haproxy module haproxy clustering high-availability highavailability failover loadbalancing
lsyncd lsyncd module csync2 rsync lsyncd
zabbix this module manages the zabbix agent on windows or linux monitoring zabbix
php a puppet module to manage php ubuntu debian php devtools
go puppet module to manage thoughtworks go server and agent
remaster module for-loop managing the process of moving agent nodes to point to a new master master puppet
bacula a bacula module stolen from the puppet labs operations team
rabbitmq rabbitmq module rabbitmq rabbit centos rhel fedora
pureftpd debian ubuntu ftp pure-ftpd pureftpd
cucumber cucumber testing frameworks installation cucumber testing frameworks ruby
repository installation 3rd party rpm repos centosrhelrpmepelrpmforge
foreman puppet module for-loop foreman foreman puppet example42
stash install atlassian stash atlassian stash
amazon set up smtp through postfix for-loop amazon ses
backup manages backups backup
disk configures disk parameters bind disk
dovecot this dovecot module installs dovecot and configures it using augeas dovecot debian postgresql imap
java manages java java
dsc powershell desired state configuration dsc desired-state-configuration dsc powershell windows
bamboo download and installs bamboo 5 x with a postgresql backend
bash centos colorize squeeze debian completion git rhel shell
tcpwrappers manages tcpd tcpwrappers in etc hosts allow and etc hosts deny beta tcpd simple tcpwrappers
pam pam module for-loop puppet pam access limits
ccollect debian applications ubuntu backup ccollect
qpid qpid message bus configuration
mysql hiera backend for-loop mysql data sources hiera backend mysql
puppet module to manage puppet puppet-server puppetserver puppet
puppet puppet module to manage the puppet conf via puppet for-loop a node puppetconf agent puppet
svn collabnet subversionedge installation svn edge collabnet csvn
motd manages entries in a etc motd file motd
pe_upgrade automated upgrades of pe pe-upgrade enterprise upgrade puppet
hbase a module for-loop managing hbase and the hbase rest api hdp hadoop zookeeper apache database nosql hbase rest
gitlab_ci_multi_runner a module to install and register the gitlab continuous-integration multirunner go multirunner continuous-integration gitlab
sudo configure and manage sudo and sudoers file security sudoers sudo
nssdb nss database puppet module ssl nss
group custom group providers manages-members group ubuntu solaris
pgpool a puppet module to configure pgpool postgresql database pgpool
selinux manage selinux selinux
rsyslog rsyslog module debian ubuntu rsyslog
openvpn this module installs configures and manages the openvpn service openvpn
rubybuild ruby-build standalone install ruby without rbenv ruby-build standalone rbenv ruby-build rubybuild ruby
gitolite installer for-loop gitolite on centos and rhel git
ckan puppet module for-loop deploying ckan
syslogng manage syslog-ng configuration syslog-ng logging networking monitoring syslog logging
proftpd puppet module for-loop proftpd proftpd ftp example42
chocolatey_server the chocolatey simple server package feed host package-server package-feed package-manager package chocolatey .net net net-framework powershell microsoft
ipmi manages the openipmi package ipmi openipmi bmc redhat rhel centos scientific
inittab manages inittab inittab runlevel init
gconf gconf configuration types gconf gnome2
permute permute the combinations of paramters utility
partition the custom types needed to manage partitions and partition table custom-type partition device
racktables installs racktables with all dependencies racktables
phppgadmin install and configure phppgadmin phppgadmin postgresql php
sysstat manages the sysstat package ubuntu debian sysstat iostat sar rhel redhat centos scientific
zend-framework a puppet module that installs zend-framework frameworks 1 x x and 2 x x php zend-framework frameworks zendframework zend-framework
vswitch a module for-loop providing things ports bridges to vswitches ovs
zeromq manages the zeromq and czmq packages zeromq zeromq gentoo debian centos scientific redhat rhel linux zeromq
svn version-control svn svn
chocolatey simple install of chocolatey on windows
jail jail management with puppet zfs iocage containers jails freebsd
vcsa vmware vcsa puppet module vmware vcsa vcenter appliance
drupal this is a module that allows you to manage many aspects of a multisite drupal installation content-management-system drupal web web
rpcbind puppet module for-loop rpcbind portmap installation rpcbind
filepush a module to push file filepush file foreman
mackerel install and configure mackerel-agent mackerel
openssh puppet openssh module
confluence install atlassian confluence standalone java atlassian confluence
mysql manage your percona mariadb or oracle mysql applications mysql percona mariadb
firefox firefox pre-compiled binary installer for-loop linux binary installer firefox
mediawiki puppet module for-loop multi-tenant mediawiki installation mediawiki
logstash install configure logstash including dependencies init scripting logstash
ddclient puppet module for-loop ddclient command-line-interface example42 deployment application ddns dynamic dns netmanagers
bootstrap
r1soft_cdp installs and set up the idera formerly r1soft cdp agent on centos rhel or ubuntu debian centos backup cdp r1soft ubuntu debian idera
sshd ssh security
hbase hbase clustering hbase hadoop
logicmonitor automate monitoring of your devices with logicmonitor logicmonitor monitoring performance metrics alerting graphing
graphite this module installs and configures graphite monitoring graphite
gnome puppet gnome module
ygrpms a puppet module that installs and configure ygrpms repository el centos rpm rpms
monitoring automagical monitoring with puppet monitoring
ebsvol manage amazon aws elastic block storage esb volumes amazon aws ebs elastic block storage ec2 fog attach format
nsd manage nsd authoritative name server networking zonefile bind dns nsd
mconotify a puppet report handler for-loop sending mcollective rpc messages mcollective orchestration puppet report processor mco
zabbix riak zabbix
btsync puppet btsync module btsync bittorrent synchronization
php install and configure php apc apc php
apache-kafka module for-loop managing apache apache-kafka apache-kafka apache
bdii resources for-loop managing an emi bdii service
ipset ipset module centos networking iptables security rhel firewall ipset
puppetversion module for-loop managing the installation and upgrade of puppet upgrades puppet debian redhat windows
grizzly simplified openstack grizzly deployment with puppet
icingaweb2 module to install and maintain icingaweb2 postgresql nagios mysql monitoring idoutils ido icingaweb2 icinga2 icinga
puppetdb expose puppetdb node data to rundeck rundeck puppetdb
glassfish a resources types to manage glassfish dns system-properties jdbc-connection-pools and jdbc-resources and application deployment webservers web java web-applications glassfish asadmin
profile puppet module ro manage rc local profile example42
nerve this puppet module installs and configures nerve as part of airbnbs smartstack nerve smartstack
hubot installs configures and runs a hubot bots by configuring all parameters or as config from a git repository jira hubot
clamav this clamav module installs clamav clamav debian
statsite statsite installation and configuration
npackd manages npackd a package manager for-loop windows packages windows package npackd npackdcl manager
git a git module git debian el centos git-daemon
kickstand module to assist in the provisioning lab for-loop the advanced puppet course puppetlabs education-and-certification training advanced
chrony manages the chrony networking time daemon centos fedora redhat ubuntu debian ntp chrony
apache-spark apache apache-spark apache-spark hadoop
vim manage vim via puppet debian ubuntu vim
xhgui the xhgui module allows you to set up xhgui configuration php apache xhprof xhgui ubuntu profiling debugging xdebug
dovecot dovecot imap server module centos dovecot email imap rhel
role module to implement roles and parameters in custom facts or hiera data role
samba puppet module for-loop samba samba example42 fileserver
puppet_certificate puppet provider ensuring puppet certificate puppet certificate
desired manage unix user's group membership in "safe way" unix user desired groups membership
bitcoind manage installation and configuration of the bitcoin daemon bitcoind bitcoin bitcoin-daemon
logwatch manage logwatch on linux servers
powerdns module for-loop managing powerdns debian ubuntu dns powerdns
zookeeper zookeeper clustering with security zookeeper hadoop
